Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/c717b03dee715eae.jpg?v=1782611939,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/06f73d5c22e2018b.jpg?v=1782611939,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/7f4f3cc08de2a9f7.jpg?v=1782611939,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/46ed2a0ab9bdd37f.jpg?v=1782611939,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/76c4b9aa12da2c4b.jpg?v=1782611939,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/0980b877052f439a.jpg?v=1782611939,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lula-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3616922bac977c2c.jpg?v=1782611939,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosalind-caftan,Rosalind Caftan,"<p>The Rosalind Caftan in yellow with flowers / yellow. An easy, elegant throw-on layer. Perfect for beach and holiday and evening. Available in sizes S, M and L.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"drop-2-launch, Swimwear & Resortwear",true,Color,Yellow with Flowers,,Size,S,,,,,ROSALIND-CAFTAN-YELLOW-S,0.0,shopify,3,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6b7c1ef3092f03dc.jpg?v=1782611941,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6b7c1ef3092f03dc.jpg?v=1782611941,g,,,active
rosalind-caftan,,,,,,,,Color,Yellow with Flowers,,Size,M,,,,,ROSALIND-CAFTAN-YELLOW-WITH-FLOWERS-M,0.0,shopify,4,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/baffc886ea0992db.jpg?v=1782611941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6b7c1ef3092f03dc.jpg?v=1782611941,g,,,
rosalind-caftan,,,,,,,,Color,Yellow with Flowers,,Size,L,,,,,ROSALIND-CAFTAN-YELLOW-WITH-FLOWERS-L,0.0,shopify,2,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/378308d4849be0e1.jpg?v=1782611941,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6b7c1ef3092f03dc.jpg?v=1782611941,g,,,
rosalind-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/06f81a3ae923dfe9.jpg?v=1782611940,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosalind-caftan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/e3a179e332f76210.jpg?v=1782611941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,Simone,"<p>The Simone dress in silver / black. A statement piece for day or evening. Perfect for evening and party. Available in sizes S, M and L.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"drop-2-launch, Swimwear & Resortwear",true,Color,Silver,,Size,S,,,,,SIMONE-SILVER-S,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_hero.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_hero.jpg,g,,,active
simone,,,,,,,,Color,Silver,,Size,M,,,,,SIMONE-SILVER-M,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_real.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_hero.jpg,g,,,
simone,,,,,,,,Color,Silver,,Size,L,,,,,SIMONE-SILVER-L,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/906de40bb4632c46.jpg?v=1782611942,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_hero.jpg,g,,,
simone,,,,,,,,Color,Black,,Size,S,,,,,SIMONE-BLACK-S,0.0,shopify,3,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/0ab45913fae1b35e.jpg?v=1782611942,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_hero.jpg,g,,,
simone,,,,,,,,Color,Black,,Size,M,,,,,SIMONE-BLACK-M,0.0,shopify,3,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/4689c79c1c672fee.jpg?v=1782611942,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_hero.jpg,g,,,
simone,,,,,,,,Color,Black,,Size,L,,,,,SIMONE-BLACK-L,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/852d285ebcef25aa.jpg?v=1782611942,6,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_hero.jpg,g,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3e7a675a1a52c40b.jpg?v=1782611942,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_mae_1.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_mae_2.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_silver_mae_3.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_hero.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_mae_1.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_mae_2.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/simone_black_mae_3.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,Willow Dress,<p>The Willow Dress — a one-size statement piece in Italian lycra. An adjustable chain fastens at the neckline above an open back; the silhouette falls to the knee with signature frills cascading the full length of the leg. Made in Europe.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"drop-2-launch, Swimwear & Resortwear",true,Size,One Size,,,,,,,,WILLOW-DRESS-AFRICAN-OS,0.0,shopify,4,deny,manual,325.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3bc3e2036bd65ef0.jpg?v=1782611944,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3bc3e2036bd65ef0.jpg?v=1782611944,g,,,active
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/58640070afa1ab05.jpg?v=1782611944,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/f2e15e086d36bdb2.jpg?v=1782611944,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/77ecfa5ef4d7f74a.jpg?v=1782611944,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/c8ab629e123ca0ef.jpg?v=1782611944,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/c706ac96ac6b34fb.jpg?v=1782611944,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/578ec29dec939fbd.jpg?v=1782611944,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willow-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/d7206186cbcf1774.jpg?v=1782611944,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,Handmade Sadie Dress,<p>The Handmade Sadie Dress in old gold / green / silver. A statement piece for day or evening. Perfect for evening and party. One size.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dresses,"drop-2-launch, Swimwear & Resortwear",true,Color,Old Gold,,Size,One Size,,,,,HANDMADE-SADIE-DRESS-OLD-OS,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/e76740168d57d0cc.jpg?v=1782611945,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/e76740168d57d0cc.jpg?v=1782611945,g,,,active
handmade-sadie-dress,,,,,,,,,Green,,,One Size,,,,,HANDMADE-SADIE-DRESS-GREEN-OS,0.0,shopify,2,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/dd81f1f67e374339.jpg?v=1782611945,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/drop2_regen_upscale_handmade_sadie_dress_green_1.jpg?v=1782691439,g,,,
handmade-sadie-dress,,,,,,,,,Silver,,,One Size,,,,,HANDMADE-SADIE-DRESS-SILVER-OS,0.0,shopify,1,deny,manual,225.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/bd606358b60faf95.jpg?v=1782611945,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/drop2_regen_upscale_handmade_sadie_dress_silver_1.jpg?v=1782691442,g,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/a431fee09fbc8d82.jpg?v=1782611945,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/007a35c74141f676.jpg?v=1782611945,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/d2fecfdaed99e71a.jpg?v=1782611945,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/drop2_regen_upscale_handmade_sadie_dress_green_1.jpg?v=1782691439,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/08dab22dca01b4d5.jpg?v=1782611945,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/7aafb9742be7b3af.jpg?v=1782611945,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/drop2_regen_upscale_handmade_sadie_dress_silver_1.jpg?v=1782691442,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/7cd6c7fd8b59ddba.jpg?v=1782611945,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handmade-sadie-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/1095d8038177e31f.jpg?v=1782611945,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agnes-top,Agnes - Top,"<p>The Agnes bottom in black, the matching piece to the Agnes top (sold separately). Color: Black</p>",Pecan Moon,Apparel & Accessories > Clothing > Clothing Tops,Top,"drop-2-launch, Swimwear & Resortwear",true,Size,XS,,,,,,,,ANGES-BOTTOM-BLACK-XS,0.0,shopify,4,deny,manual,99.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/4ac926608d1faea2.jpg?v=1782611947,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/4ac926608d1faea2.jpg?v=1782611947,g,,,active
agnes-top,,,,,,,,,S,,,,,,,,ANGES-BOTTOM-BLACK-S,0.0,shopify,0,deny,manual,99.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/58ebe26a65d8abf8.jpg?v=1782611946,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/4ac926608d1faea2.jpg?v=1782611947,g,,,
agnes-top,,,,,,,,,M,,,,,,,,ANGES-BOTTOM-BLACK-M,0.0,shopify,17,deny,manual,99.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6572feeb53502e03.jpg?v=1782611947,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/4ac926608d1faea2.jpg?v=1782611947,g,,,
aitana,Aitana,"<p>The Aitana from Pecan Moon, available in classic Black and a striking Royal Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"drop-2-launch, Swimwear & Resortwear",true,Color,Black,,Size,S,,,,,AITANA-BLACK-S,0.0,shopify,5,deny,manual,280.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_hero.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_hero.jpg,g,,,active
aitana,,,,,,,,Color,Black,,Size,M,,,,,AITANA-BLACK-M,0.0,shopify,3,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/c9fb4356eefb5823.jpg?v=1782611948,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_hero.jpg,g,,,
aitana,,,,,,,,Color,Black,,Size,L,,,,,AITANA-BLACK-L,0.0,shopify,2,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/7977309199ee87d7.jpg?v=1782611948,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_hero.jpg,g,,,
aitana,,,,,,,,Color,Royal Blue,,Size,S,,,,,AITANA-ROYAL-S,0.0,shopify,6,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/e65a9dd1265e19cf.jpg?v=1782611948,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_hero.jpg,g,,,
aitana,,,,,,,,Color,Royal Blue,,Size,M,,,,,AITANA-ROYAL-M,0.0,shopify,0,deny,manual,280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/aac5601534a596a7.jpg?v=1782611948,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_hero.jpg,g,,,
aitana,,,,,,,,Color,Royal Blue,,Size,L,,,,,AITANA-ROYAL-L,0.0,shopify,0,deny,manual,280.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_mae_1.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_hero.jpg,g,,,
aitana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_black_mae_2.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_hero.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_mae_1.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_mae_2.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aitana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-fix2/aitana_royalblue_mae_3.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,Ali (Bottom),"<p>The Ali bottom, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"drop-2-launch, Swimwear & Resortwear",true,Color,Black,,Size,S,,,,,ALI-BOTTOM-BLACK-S,0.0,shopify,4,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/72f02a9300d4d284.jpg?v=1782611950,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/72f02a9300d4d284.jpg?v=1782611950,g,,,active
ali-bottom,,,,,,,,,Black,,,M,,,,,ALI-BOTTOM-BLACK-M,0.0,shopify,1,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3cf272102fb95ec5.jpg?v=1782611950,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/72f02a9300d4d284.jpg?v=1782611950,g,,,
ali-bottom,,,,,,,,,Black,,,L,,,,,ALI-BOTTOM-BLACK-L,0.0,shopify,3,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/721c5a2433383ea1.jpg?v=1782611950,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/72f02a9300d4d284.jpg?v=1782611950,g,,,
ali-bottom,,,,,,,,,Blue,,,S,,,,,ALI-BOTTOM-BLUE-S,0.0,shopify,3,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/c5c6fa31747cdcbc.jpg?v=1782611950,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/437b339d380b2d9f.jpg?v=1782611950,g,,,
ali-bottom,,,,,,,,,Blue,,,M,,,,,ALI-BOTTOM-BLUE-M,0.0,shopify,3,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6454f4a70d50d333.jpg?v=1782611950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/437b339d380b2d9f.jpg?v=1782611950,g,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/e45c4e79496fa039.jpg?v=1782611950,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/b4f942d33d63181b.jpg?v=1782611950,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/437b339d380b2d9f.jpg?v=1782611950,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/6a87d322b698c7d4.jpg?v=1782611950,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/7338164dbd61f6f3.jpg?v=1782611950,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/d5bf5ab941a6471a.jpg?v=1782611950,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ali-bottom,,,,,,,,Color,Blue,,Size,L,,,,,ALI-BOTTOM-BLUE-L-OOS,0.0,shopify,0,deny,manual,80.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/437b339d380b2d9f.jpg?v=1782611950,g,,,
ali-top-1,Ali (Top),"<p>The Ali top, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Clothing Tops,Top,"drop-2-launch, Swimwear & Resortwear",true,Color,Black,,Size,S,,,,,ALI-TOP-BLACK-S,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/b4d9c41a0e29d561.jpg?v=1782611951,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/b4d9c41a0e29d561.jpg?v=1782611951,g,,,active
ali-top-1,,,,,,,,,Black,,,M,,,,,ALI-TOP-BLACK-M,0.0,shopify,1,deny,manual,149.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/3cf272102fb95ec5_2266e3f0-60a1-422d-aac3-568682ddcb7b.jpg?v=1782611951,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/b4d9c41a0e29d561.jpg?v=1782611951,g,,,
ali-top-1,,,,,,,,,Black,,,L,,,,,ALI-TOP-BLACK-L,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/721c5a2433383ea1_b24cce54-01bf-4f2b-9db7-c35f3811e932.jpg?v=1782611952,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/b4d9c41a0e29d561.jpg?v=1782611951,g,,,
ali-top-1,,,,,,,,,Blue,,,S,,,,,ALI-TOP-BLUE-S,0.0,shopify,3,deny,manual,149.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/23517cee360ad6ae.jpg?v=1782611951,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0727/9388/2816/files/8698140a2cb71d7d.jpg?v=1782611951,g,,,
